pdf_company_name,entity_name,normalized_name,address,postcode,address_source,lat,lon,coord_precision
Augmento Limited,AUGMENTO LIMITED,AUGMENTO LIMITED,"72 Richard Pearse Drive, Mangere, Auckland, 2022, NEW ZEALAND",2022,public_address,-36.982615882057,174.7814937191,address_web
Totally Tourism Limited,TOTALLY TOURISM LIMITED,TOTALLY TOURISM LIMITED,"Level 6, Forsyth Barr House, 35 The Octagon, Dunedin, 9016, NEW ZEALAND",9016,address_for_service,-45.874079007597,170.502818976763,address_web
First Choice Decorators Limited,FIRST CHOICE DECORATORS LIMITED,FIRST CHOICE DECORATORS LIMITED,"81 The Esplanade, Petone, Lower Hutt, 5012, NEW ZEALAND",5012,address_for_service,-41.226383632382,174.870495139794,address_web
Diesel-Tech Machinery Limited,DIESEL-TECH MACHINERY LIMITED,DIESEL TECH MACHINERY LIMITED,"Level 3, 6 Show Place, Addington, Christchurch, 8024, NEW ZEALAND",8024,address_for_service,-43.541628915603,172.603350566981,address_web
Treespace Queenstown Limited,TREESPACE QUEENSTOWN LIMITED,TREESPACE QUEENSTOWN LIMITED,"Level 14, 88 Shortland Street, Auckland Central, Auckland, 1010, NEW ZEALAND",1010,address_for_service,-36.846265325717,174.769754360788,address_web
Kang Hort Limited,KANG HORT LIMITED,KANG HORT LIMITED,"18b No 2 Road, Te Puke, Te Puke, 3119, NEW ZEALAND",3119,address_for_service,-37.804014146237,176.314900124592,address_web
Tradi Limited,TRADI LIMITED,TRADI LIMITED,"114 Pakuranga Plaza, 10 Aylesbury Street, Pakuranga, Auckland, 2010, NEW ZEALAND",2010,address_for_service,-36.913313552231,174.871257112767,address_web
JAGAS PAVING & PRECAST LIMITED,JAGAS PAVING & PRECAST LIMITED,JAGAS PAVING PRECAST LIMITED,"21 Greenmount Drive, East Tamaki, Auckland, 2013, NEW ZEALAND",2013,public_address,-36.93515037975,174.899764216924,address_web
Te Ngaio Company Limited,TE NGAIO COMPANY LIMITED,TE NGAIO COMPANY LIMITED,"168 Broadway Avenue, Palmerston North, 4410, NEW ZEALAND",4410,address_for_service,-40.352881876916,175.615930201307,address_web
Mander farm limited,MANDER FARM LIMITED,MANDER FARM LIMITED,"18 Maniapoto Street, Otorohanga, 3900, NEW ZEALAND",3900,address_for_service,-38.185397404332,175.211642596504,address_web
J&C DAIRY LIMITED,J&C DAIRY LIMITED,J C DAIRY LIMITED,"130 Kaik Road, Rd 5h, Waitaki Bridge, 9493, NEW ZEALAND",9493,public_address,-44.9833,171.0667,original
Bridgman St Panel-Beaters Limited,BRIDGMAN ST PANEL-BEATERS LIMITED,BRIDGMAN ST PANEL BEATERS LIMITED,"73-75 Bridgman Street, Dunedin, NEW ZEALAND",,registered_office,-45.891181764806,170.497573519578,original
Multi-Media Systems Limited,MULTI-MEDIA SYSTEMS LIMITED,MULTI MEDIA SYSTEMS LIMITED,"Unit R, 383 Khyber Pass Road, Newmarket, Auckland, 1023, NEW ZEALAND",1023,address_for_service,-36.866548565468,174.772654175722,address_web
Team Cabling Waikato Limited,TEAM CABLING WAIKATO LIMITED,TEAM CABLING WAIKATO LIMITED,"46b Porana Road, Wairau Valley, Auckland, 0627, NEW ZEALAND",0627,address_for_service,-36.78295706249,174.742368587638,address_web
Pacific Insulation Limited,PACIFIC INSULATION LIMITED,PACIFIC INSULATION LIMITED,"Unit 2, 6 Keith Hay Drive, Manukau City, NEW ZEALAND",,address_for_service,-36.998851214563,174.867209313187,original
J M D Farming Limited,J M D FARMING LIMITED,J M D FARMING LIMITED,"17 Downs Road, Rd 6, Rangiora, 7476, NEW ZEALAND",7476,address_for_service,-43.450725644843,172.360767570972,original
Kiri Kiri Farm Limited,KIRI KIRI FARM LIMITED,KIRI KIRI FARM LIMITED,"504 Wairakei Road, Burnside, Christchurch, 8053, NEW ZEALAND",8053,address_for_service,-43.489776199446,172.569406960425,address_web
Aotearoa NZ Made Limited,AOTEAROA NZ MADE LIMITED,AOTEAROA NZ MADE LIMITED,"196 Broadway Avenue, Palmerston North, Palmerston North, 4410, NEW ZEALAND",4410,address_for_service,-40.352264507838,175.617308186189,address_web
K & M Farming Limited,K & M FARMING LIMITED,K M FARMING LIMITED,"3545 Kurow-duntroon Road, Rd 5k, Duntroon, 9494, NEW ZEALAND",9494,address_for_service,-44.852508699918,170.671430765964,address_web
Om Sree Sai Limited,OM SREE SAI LIMITED,OM SREE SAI LIMITED,"171 Egmont Street, Patea, Patea, 4520, NEW ZEALAND",4520,address_for_service,-39.7583,174.4667,original
L.G. & J.M. Morris Limited,L.G. & J.M. MORRIS LIMITED,L G J M MORRIS LIMITED,"14 Tui Street, Matamata, 3440, NEW ZEALAND",3440,address_for_service,-37.812104107725,175.774288575991,address_web
Arawhata Farm Limited,ARAWHATA FARM LIMITED,ARAWHATA FARM LIMITED,"205 Hastings Street South, Hastings, 4122, NEW ZEALAND",4122,address_for_service,-39.645752422347,176.844188308736,address_web
XINYANG CONSTRUCTION LIMITED,XINYANG CONSTRUCTION LIMITED,XINYANG CONSTRUCTION LIMITED,"12 Namsan Close, Fairview Heights, Auckland, 0632, NEW ZEALAND",0632,address_for_service,-36.706605635912,174.715642554087,address_web
Nice Pack Limited,NICE PACK LIMITED,NICE PACK LIMITED,"82 Ascot Road, Mangere, Auckland, 2022, NEW ZEALAND",2022,public_address,-36.971600175356,174.778073567328,address_web
Low Dairy Limited,LOW DAIRY LIMITED,LOW DAIRY LIMITED,"54 Cass Street, Ashburton, 7700, NEW ZEALAND",7700,address_for_service,-43.90659441422,171.748881000909,address_web
NAHAL FARM LIMITED,NAHAL FARM LIMITED,NAHAL FARM LIMITED,"72 Otakiri Road, Rd 2, Edgecumbe, 3192, NEW ZEALAND",3192,address_for_service,-37.985114719712,176.818956097969,address_web
AFA HOME IMPROVEMENT AND LANDSCAPING LIMITED,AFA HOME IMPROVEMENT AND LANDSCAPING LIMITED,AFA HOME IMPROVEMENT AND LANDSCAPING LIMITED,"Unit 7a, 65 Paul Matthews Road, Rosedale, Auckland, 0632, NEW ZEALAND",0632,public_address,-36.7512757316,174.713954438788,address_web
Cooper & Hunt Dental Care Limited,COOPER & HUNT DENTAL CARE LIMITED,COOPER HUNT DENTAL CARE LIMITED,"Abacus House, 102 Thames Street, Oamaru, 9400, NEW ZEALAND",9400,address_for_service,-45.098130523739,170.97040998329,address_web
Youtap Technology Limited,YOUTAP TECHNOLOGY LIMITED,YOUTAP TECHNOLOGY LIMITED,"Level 1, Shed 22, Prince's Wharf, 147 Quay Street,, Auckland Central, Auckland, 1010, NEW ZEALAND",1010,address_for_service,-36.841404660065,174.7647358639,address_web
Gre Nz Limited,GRE NZ LIMITED,GRE NZ LIMITED,"147 Walter Strevens Drive, Conifer Grove, Takanini, 2112, NEW ZEALAND",2112,address_for_service,-37.051856521076,174.91087727943,address_web
DJ Auto Vehicle importer limited,DJ AUTO VEHICLE IMPORTER LIMITED,DJ AUTO VEHICLE IMPORTER LIMITED,"818 Great South Road, Penrose, Auckland, 1061, NEW ZEALAND",1061,address_for_service,-36.912141343072,174.820390024604,address_web
The Shucker Brothers limited,THE SHUCKER BROTHERS LIMITED,THE SHUCKER BROTHERS LIMITED,"124 Ponsonby Road, Grey Lynn, Auckland, 1011, NEW ZEALAND",1011,address_for_service,-36.857057612788,174.747537036774,address_web
Ready Staff Limited,READY STAFF LIMITED,READY STAFF LIMITED,"46 Onedin Place, Titirangi, Auckland, 0604, Titirangi, Auckland, 0604, NEW ZEALAND",0604,address_for_service,-36.927343307495,174.647886517759,address_web
Gee Jay Farming Limited,GEE JAY FARMING LIMITED,GEE JAY FARMING LIMITED,"102 Clyde Street, Balclutha, Balclutha, 9230, NEW ZEALAND",9230,address_for_service,-46.239707514755,169.734483356464,address_web
Actio Infotech Limited,ACTIO INFOTECH LIMITED,ACTIO INFOTECH LIMITED,"Flat 1, 456 Ellerslie-panmure Highway, Mount Wellington, Auckland, 1060, NEW ZEALAND",1060,address_for_service,-36.896553853013,174.842830307243,address_web
MATTR LIMITED,MATTR LIMITED,MATTR LIMITED,"Level 1, 50 Albert Street, Auckland, 1010, NEW ZEALAND",1010,address_for_service,-36.846542724802,174.764861089534,address_web
SAMRA BROTHERS ENTERPRISES LIMITED,SAMRA BROTHERS ENTERPRISES LIMITED,SAMRA BROTHERS ENTERPRISES LIMITED,"1 Talga Court, Conifer Grove, Takanini, 2112, NEW ZEALAND",2112,address_for_service,-37.051476527495,174.910542506217,address_web
Gursanj Transports Limited,GURSANJ TRANSPORTS LIMITED,GURSANJ TRANSPORTS LIMITED,"10 Kevin Street, Glenholme, Rotorua, 3010, NEW ZEALAND",3010,public_address,-38.146433121593,176.241869691872,address_web
Sidhu Growers Limited,SIDHU GROWERS LIMITED,SIDHU GROWERS LIMITED,"52a Halsey Road, Manurewa, Auckland, 2102, NEW ZEALAND",2102,address_for_service,-37.016672895763,174.886159298423,address_web
Range View Produce Limited,RANGE VIEW PRODUCE LIMITED,RANGE VIEW PRODUCE LIMITED,"Level 4, 7 Winston Avenue, Papanui, Christchurch, 8053, NEW ZEALAND",8053,address_for_service,-43.496050514977,172.607555767804,address_web
TILES R US LIMITED,TILES R US LIMITED,TILES R US LIMITED,"17 Zinnia Way, Wigram, Christchurch, 8025, NEW ZEALAND",8025,address_for_service,-43.560709982906,172.542764410629,address_web
DRB Transport Limited,DRB TRANSPORT LIMITED,DRB TRANSPORT LIMITED,"63 Multose Drive, Flat Bush, Auckland, 2019, NEW ZEALAND",2019,address_for_service,-36.96264524337,174.918825670573,original
MALWA BELT BUILDING & CONSTRUCTION LIMITED,MALWA BELT BUILDING & CONSTRUCTION LIMITED,MALWA BELT BUILDING CONSTRUCTION LIMITED,"127 Keri Vista Rise, Papakura, Papakura, 2110, NEW ZEALAND",2110,address_for_service,-37.055517862111,174.972351414604,address_web
FAL Engineering Services Limited,FAL ENGINEERING SERVICES LIMITED,FAL ENGINEERING SERVICES LIMITED,"Unit 7, Shed 3, 115 Gracefield Road, Gracefield, Lower Hutt, 5012, NEW ZEALAND",5012,address_for_service,-41.237725783716,174.917300918567,address_web
New Rise Building Limited,NEW RISE BUILDING LIMITED,NEW RISE BUILDING LIMITED,"227a Archers Road, Wairau Valley, Auckland, 0627, NEW ZEALAND",0627,address_for_service,-36.779781913748,174.741847819994,address_web
LEGEND RESIDENTIAL LIMITED,LEGEND RESIDENTIAL LIMITED,LEGEND RESIDENTIAL LIMITED,"22a Exmouth Street, Eden Terrace, Auckland, 1021, NEW ZEALAND",1021,address_for_service,-36.865437839583,174.75875403488,address_web
PROSTONE CONSULTING LIMITED,PROSTONE CONSULTING LIMITED,PROSTONE CONSULTING LIMITED,"99 Great South Road, Epsom, Auckland, 1051, NEW ZEALAND",1051,registered_office,-36.883626359926,174.785589368448,address_web
WSP New Zealand Limited,WSP NEW ZEALAND LIMITED,WSP NEW ZEALAND LIMITED,"9th Floor, Majestic Centre, 100 Willis Street, Wellington, 6011, NEW ZEALAND",6011,public_address,-41.288619442512,174.774805798556,address_web
Mairoa Dairies Limited,MAIROA DAIRIES LIMITED,MAIROA DAIRIES LIMITED,"Level 4, 7 Winston Avenue, Papanui, Christchurch, 8053, NEW ZEALAND",8053,address_for_service,-43.496050514977,172.607555767804,address_web
Landscapes R us Limited,LANDSCAPES R US LIMITED,LANDSCAPES R US LIMITED,"23 Newinn Crescent, East Tamaki Heights, Auckland, 2016, NEW ZEALAND",2016,address_for_service,-36.940277128918,174.91663145596,address_web
Unicom Security Limited,UNICOM SECURITY LIMITED,UNICOM SECURITY LIMITED,"Building M1, 261 Morrin Road, Saint Johns, Auckland, 1072, NEW ZEALAND",1072,address_for_service,-36.8829378704,174.850042264373,address_web
Mold Logging Limited,MOLD LOGGING LIMITED,MOLD LOGGING LIMITED,"74 Kaimanawa Street, Taupo, 3330, NEW ZEALAND",3330,address_for_service,-38.685426543786,176.078137343786,address_web
Willara Farm Limited,WILLARA FARM LIMITED,WILLARA FARM LIMITED,"Level 1, 161 Burnett Street, Ashburton, 7700, NEW ZEALAND",7700,address_for_service,-43.904645160728,171.748250430333,address_web
ANY SCAFFOLDING LIMITED,ANY SCAFFOLDING LIMITED,ANY SCAFFOLDING LIMITED,"7 Oakdale Road, Mount Roskill, Auckland, 1041, NEW ZEALAND",1041,registered_office,-36.918068061079,174.748674377216,address_web
Zamora Asador Limited,ZAMORA ASADOR LIMITED,ZAMORA ASADOR LIMITED,"Shop B9, 19 Grant Road, Queenstown, Queenstown, 9300, NEW ZEALAND",9300,address_for_service,-45.01207666705,168.743010912437,address_web
PBPS DAIRY COMPANY LIMITED,PBPS DAIRY COMPANY LIMITED,PBPS DAIRY COMPANY LIMITED,"1361 Kaihere Road, Rd 1, Ngatea, 3597, NEW ZEALAND",3597,address_for_service,-37.35842873685,175.4460949057,address_web
Carters Building Supplies Limited,CARTERS BUILDING SUPPLIES LIMITED,CARTERS BUILDING SUPPLIES LIMITED,"173 Captain Springs Road, Onehunga, Auckland, 1061, NEW ZEALAND",1061,address_for_service,-36.919777885508,174.800151332654,address_web
STAR LIGHT SERVICE LIMITED,STAR LIGHT SERVICE LIMITED,STAR LIGHT SERVICE LIMITED,"38 Galway Street, Onehunga, Auckland, 1061, NEW ZEALAND",1061,address_for_service,-36.926097688915,174.787996037998,address_web
LMJ Home Limited,LMJ HOME LIMITED,LMJ HOME LIMITED,"17 Ballyliffin Drive, Flat Bush, Auckland, 2019, NEW ZEALAND",2019,public_address,-36.981420203569,174.914778803901,original
WAITARERE EASTON LIMITED,WAITARERE EASTON LIMITED,WAITARERE EASTON LIMITED,"275 Oxford Street, Levin, Levin, 5510, NEW ZEALAND",5510,address_for_service,-40.620322141365,175.288080220585,address_web
Rose Services 2020 Limited,ROSE SERVICES 2020 LIMITED,ROSE SERVICES 2020 LIMITED,"45 Donegal Park Drive, Flat Bush, Auckland, 2019, NEW ZEALAND",2019,address_for_service,-36.976225309529,174.908030617474,original
Future Farm Group Limited,FUTURE FARM GROUP LIMITED,FUTURE FARM GROUP LIMITED,"97 Great South Road, Epsom, Auckland, 1051, NEW ZEALAND",1051,address_for_service,-36.883496985251,174.785475961298,address_web
Glen Eyre Dairy Limited,GLEN EYRE DAIRY LIMITED,GLEN EYRE DAIRY LIMITED,"Level 2, 114 Wrights Road, Addington, Christchurch, 8024, NEW ZEALAND",8024,address_for_service,-43.542650250505,172.596236678118,address_web
Evergreen Herb International Limited,EVERGREEN HERB INTERNATIONAL LIMITED,EVERGREEN HERB INTERNATIONAL LIMITED,"10 Manhattan Heights, Glendene, Auckland, 0602, NEW ZEALAND",0602,address_for_service,-36.892890751778,174.646408536772,address_web
Jp Quality Limited,JP QUALITY LIMITED,JP QUALITY LIMITED,"20 Tims Crescent, Flat Bush, Auckland, 2019, NEW ZEALAND",2019,address_for_service,-36.968282953356,174.936784820136,original
Auckland Blinds Limited,AUCKLAND BLINDS LIMITED,AUCKLAND BLINDS LIMITED,"16c Lorien Place, East Tamaki, Auckland, 2013, NEW ZEALAND",2013,address_for_service,-36.94484342213,174.878795125931,address_web
H&H Supply Chain Limited,H&H SUPPLY CHAIN LIMITED,H H SUPPLY CHAIN LIMITED,"308 Ti Rakau Drive, Burswood, Auckland, 2013, NEW ZEALAND",2013,public_address,-36.926286642871,174.896703648799,address_web
Shiny space limited,SHINY SPACE LIMITED,SHINY SPACE LIMITED,"797 East Coast Road, Northcross, Auckland, 0630, NEW ZEALAND",0630,address_for_service,-36.7130101224,174.727383002046,address_web
Evros Technology Group New Zealand Limited,EVROS TECHNOLOGY GROUP (NEW ZEALAND) LIMITED,EVROS TECHNOLOGY GROUP NEW ZEALAND LIMITED,"Level 7, 110 Symonds Street, Grafton, Auckland, 1010, NEW ZEALAND",1010,address_for_service,-36.857500805919,174.764822616598,address_web
Alliance Fire and Security Limited,ALLIANCE FIRE AND SECURITY LIMITED,ALLIANCE FIRE AND SECURITY LIMITED,"Unit C/25 Peterkin St, Taita, Lower Hutt, 5019, NEW ZEALAND",5019,public_address,-41.184388548687,174.960137975849,address_web
Garth Reason & Co Limited,GARTH REASON & CO LIMITED,GARTH REASON CO LIMITED,"77b Albert Street, Hamilton East, Hamilton, 3216, NEW ZEALAND",3216,address_for_service,-37.795763294117,175.298452291311,address_web
Newman&clarke Limited,NEWMAN & CLARKE LIMITED,NEWMAN CLARKE LIMITED,"504 Wairakei Road, Burnside, Christchurch, 8053, NEW ZEALAND",8053,address_for_service,-43.489776199446,172.569406960425,address_web
Eastland Evolution Limited,EASTLAND EVOLUTION LIMITED,EASTLAND EVOLUTION LIMITED,"Level 1, 320 Ti Rakau Drive, East Tamaki, Auckland, 2013, NEW ZEALAND",2013,address_for_service,-36.927140046343,174.899623736227,address_web
GOLD MEDAL CAR SERVICES LIMITED,GOLD MEDAL CAR SERVICES LIMITED,GOLD MEDAL CAR SERVICES LIMITED,"147 Pilkington Road, Panmure, Auckland, 1072, NEW ZEALAND",1072,public_address,-36.889289131802,174.856684755002,address_web
INDUSTRIAL SHEET METALS LIMITED,INDUSTRIAL SHEET METALS LIMITED,INDUSTRIAL SHEET METALS LIMITED,"470 Parnell Road, Parnell, Auckland, 1052, NEW ZEALAND",1052,address_for_service,-36.861508990108,174.782455793946,address_web
Native Software Limited,NATIVE SOFTWARE LIMITED,NATIVE SOFTWARE LIMITED,"111 Rea Road, Rd 2, Katikati, 3178, NEW ZEALAND",3178,address_for_service,-37.575514497038,175.896776847493,address_web
DANZ ENGINEERING LIMITED,DANZ ENGINEERING LIMITED,DANZ ENGINEERING LIMITED,"55 Eighth Avenue, Tauranga, Tauranga, 3110, NEW ZEALAND",3110,address_for_service,-37.694081839963,176.161319937632,address_web
Gillovic Bloodstock Limited,GILLOVIC BLOODSTOCK LIMITED,GILLOVIC BLOODSTOCK LIMITED,"1544 Kakaramea Road, Rd 10, Hamilton, 3290, NEW ZEALAND",3290,address_for_service,-37.8208,175.2255,original
Xellence Home Limited,XELLENCE HOME LIMITED,XELLENCE HOME LIMITED,"42a Margate Road, Blockhouse Bay, Auckland, 0600, NEW ZEALAND",0600,address_for_service,-36.911419074475,174.706850943485,address_web
Hd Geo Limited,HD GEO LIMITED,HD GEO LIMITED,"12 Vialou Street, Hamilton Central, Hamilton, 3204, NEW ZEALAND",3204,address_for_service,-37.783709614437,175.274897047912,address_web
Damask Holdings Limited,DAMASK HOLDINGS LIMITED,DAMASK HOLDINGS LIMITED,"1 Nielsen Gardens, Rototuna, Hamilton, 3210, NEW ZEALAND",3210,public_address,-37.732335463042,175.262671790674,address_web
NAV CONTRACTING LIMITED,NAV CONTRACTING LIMITED,NAV CONTRACTING LIMITED,"5 Hansen Place, Takanini, Takanini, 2112, NEW ZEALAND",2112,address_for_service,-37.037180101982,174.919688838962,address_web
Green Farm Group Limited,GREEN FARM GROUP LIMITED,GREEN FARM GROUP LIMITED,"23 Richard Seddon Drive, Northwood, Christchurch, 8051, NEW ZEALAND",8051,address_for_service,-43.457470668227,172.622150924346,address_web
Orange Pr Media Limited,ORANGE PR MEDIA LIMITED,ORANGE PR MEDIA LIMITED,"Suite 9, 404 Beach Road, Mairangi Bay, Auckland, 0632, NEW ZEALAND",0632,address_for_service,-36.738037102268,174.752863149509,address_web
DS Trees Limited,DS TREES LIMITED,DS TREES LIMITED,"392 Mill Road, Rd 2, Takanini, 2582, NEW ZEALAND",2582,address_for_service,-37.024993150826,174.943659984307,address_web
RMN TRANSPORT LIMITED,RMN TRANSPORT LIMITED,RMN TRANSPORT LIMITED,"8 Caribbean Drive, Unsworth Heights, Auckland, 0632, NEW ZEALAND",0632,registered_office,-36.753695964233,174.721303607673,address_web
Te One A Mara Limited,TE ONE A MARA LIMITED,TE ONE A MARA LIMITED,"502 Main Street, Palmerston North, 4410, NEW ZEALAND",4410,address_for_service,-40.35518597828,175.614046452387,address_web
HIGH PERFORMANCE BUILDS LIMITED,HIGH PERFORMANCE BUILDS LIMITED,HIGH PERFORMANCE BUILDS LIMITED,"31 Fellbrook Street, Manurewa, Auckland, 2102, NEW ZEALAND",2102,address_for_service,-37.020455732485,174.86418429523,address_web
Mak Farming Limited,MAK FARMING LIMITED,MAK FARMING LIMITED,"282 Valetta Westerfield Road, Rd 1, Ashburton, 7771, NEW ZEALAND",7771,address_for_service,-43.81456840961,171.594484584217,address_web
mam solutions limited,MAM SOLUTIONS LIMITED,MAM SOLUTIONS LIMITED,"50 Ranfurly Road, Papatoetoe, Auckland, 2104, NEW ZEALAND",2104,address_for_service,-36.991567712739,174.862565582088,address_web
Garcia Contracting Services Limited,GARCIA CONTRACTING SERVICES LIMITED,GARCIA CONTRACTING SERVICES LIMITED,"23 Brown Street, Tauranga, Tauranga, 3110, NEW ZEALAND",3110,address_for_service,-37.677895672469,176.168226374392,address_web
NZ PLUMBING AND DRAINAGE SUPPLIES CO LIMITED,NZ PLUMBING AND DRAINAGE SUPPLIES CO LIMITED,NZ PLUMBING AND DRAINAGE SUPPLIES CO LIMITED,"141 Naylors Drive, Mangere, Auckland, 2022, NEW ZEALAND",2022,address_for_service,-36.979926925609,174.796863195857,address_web
Spark New Zealand Trading Limited,SPARK NEW ZEALAND TRADING LIMITED,SPARK NEW ZEALAND TRADING LIMITED,"Level 1, 50 Albert Street, Auckland, 1010, NEW ZEALAND",1010,address_for_service,-36.846542724802,174.764861089534,address_web
Te Mara Farms Limited,TE MARA FARMS LIMITED,TE MARA FARMS LIMITED,"18 Maniapoto Street, Otorohanga, 3900, NEW ZEALAND",3900,address_for_service,-38.185397404332,175.211642596504,address_web
Rollingstones Limited,ROLLINGSTONES LIMITED,ROLLINGSTONES LIMITED,"160 Riverside Drive, Whakatane, Whakatane, 3120, NEW ZEALAND",3120,address_for_service,-37.959168873708,176.960459219739,address_web
ANDRITZ HYDRO GMBH,ANDRITZ HYDRO GMBH,ANDRITZ HYDRO GMBH,"Unit 4b, 114 Sawyers Arms Rd, Northcote, Christchurch, 8052, NEW ZEALAND",8052,registered_office,-43.485726147651,172.606117852314,address_web
